Date,Open,High,Low,Close
2014/7/29,6.1875,6.1875,6.1798,6.18
2014/7/30,6.1805,6.1826,6.17,6.1712
2014/7/31,6.1718,6.1764,6.1706,6.1737
2014/8/1,6.1737,6.1806,6.1732,6.1793
2014/8/4,6.1798,6.2058,6.1756,6.178
2014/8/5,6.1785,6.1788,6.17,6.1705
2014/8/6,6.1707,6.1719,6.161,6.1625
2014/8/7,6.163,6.1633,6.1564,6.1618
2014/8/8,6.1621,6.1633,6.1538,6.1555
2014/8/11,6.1562,6.1564,6.1525,6.1536
2014/8/12,6.1539,6.1586,6.1528,6.1575
2014/8/13,6.158,6.1625,6.153,6.1544
2014/8/14,6.1547,6.1553,6.1511,6.1518
2014/8/15,6.1525,6.1528,6.145,6.147
2014/8/18,6.1472,6.1491,6.1425,6.1437
2014/8/19,6.1434,6.1458,6.1365,6.1415
2014/8/20,6.1418,6.1478,6.1395,6.141
2014/8/21,6.1416,6.1565,6.1395,6.151
2014/8/22,6.151,6.1614,6.151,6.151
2014/8/25,6.1515,6.1555,6.1495,6.154
2014/8/26,6.154,6.1563,6.151,6.152
2014/8/27,6.1526,6.1529,6.1421,6.143
2014/8/28,6.1433,6.1449,6.1415,6.1423
2014/8/29,6.1428,6.1471,6.1423,6.143
2014/9/1,6.1433,6.151,6.1387,6.1415
2014/9/2,6.142,6.1503,6.1415,6.148
2014/9/3,6.1483,6.1486,6.1408,6.1408
2014/9/4,6.141,6.1456,6.134,6.1383
2014/9/5,6.1386,6.1432,6.1375,6.14
2014/9/8,6.1405,6.1451,6.14,6.14
2014/9/9,6.1405,6.1415,6.1317,6.1362
2014/9/10,6.1368,6.1412,6.1262,6.1284
2014/9/11,6.1294,6.1326,6.1284,6.1295
2014/9/12,6.13,6.1412,6.1295,6.1344
2014/9/15,6.1347,6.1453,6.1304,6.1415
2014/9/16,6.142,6.1567,6.1415,6.1458
2014/9/17,6.1461,6.1464,6.1347,6.1385
2014/9/18,6.139,6.1465,6.138,6.14
2014/9/19,6.1405,6.142,6.1347,6.1402
2014/9/22,6.141,6.1429,6.1377,6.14
2014/9/23,6.14,6.1427,6.1368,6.1368
2014/9/24,6.1378,6.1385,6.134,6.1345
2014/9/25,6.1366,6.14,6.1345,6.1355
2014/9/26,6.136,6.137,6.1255,6.1265
2014/9/29,6.1271,6.1534,6.1265,6.1495
2014/9/30,6.15,6.1526,6.138,6.138
2014/10/1,6.1385,6.1398,6.1271,6.138
2014/10/2,6.1385,6.1398,6.137,6.138
2014/10/3,6.1385,6.1402,6.135,6.1385
2014/10/6,6.139,6.1405,6.1366,6.1385
2014/10/7,6.139,6.1414,6.1376,6.1385
2014/10/8,6.139,6.1398,6.1338,6.1385
2014/10/9,6.139,6.1393,6.1298,6.1298
2014/10/10,6.1302,6.1345,6.1298,6.1308
2014/10/13,6.1308,6.1314,6.123,6.125
2014/10/14,6.1255,6.1276,6.1232,6.125
2014/10/15,6.1255,6.1297,6.1245,6.1248
2014/10/16,6.1259,6.1262,6.1205,6.123
2014/10/17,6.1405,6.1408,6.123,6.1238
2014/10/20,6.14,6.1428,6.122,6.1233
2014/10/21,6.1415,6.1415,6.1195,6.1205
2014/10/22,6.121,6.122,6.1171,6.118
2014/10/23,6.118,6.1445,6.118,6.1195
2014/10/24,6.1203,6.122,6.1163,6.117
2014/10/27,6.1164,6.117,6.1135,6.1165
2014/10/28,6.1161,6.1161,6.1123,6.1133
2014/10/29,6.1135,6.1135,6.1087,6.1112
2014/10/30,6.1156,6.116,6.1135,6.1145
2014/10/31,6.115,6.115,6.1082,6.1127
2014/11/3,6.117,6.1188,6.1167,6.1183
2014/11/4,6.118,6.119,6.1146,6.1152
2014/11/5,6.1117,6.1148,6.1108,6.114
2014/11/6,6.1155,6.1163,6.1115,6.112
2014/11/7,6.1121,6.1234,6.1121,6.1227
2014/11/10,6.1157,6.1205,6.1137,6.1195
2014/11/11,6.12,6.1253,6.1171,6.1245
2014/11/12,6.122,6.128,6.122,6.1262
2014/11/13,6.1264,6.128,6.1239,6.1248
2014/11/14,6.1219,6.1313,6.1218,6.1295
2014/11/17,6.1296,6.1305,6.1235,6.1243
2014/11/18,6.125,6.1252,6.1189,6.1213
2014/11/19,6.1214,6.1218,6.1174,6.1195
2014/11/20,6.12,6.1259,6.12,6.1235
2014/11/21,6.1201,6.1255,6.12,6.1249
2014/11/24,6.1292,6.1448,6.1292,6.1417
2014/11/25,6.1441,6.1456,6.1364,6.1365
2014/11/26,6.1336,6.1397,6.1323,6.1391
2014/11/27,6.139,6.1396,6.1345,6.1391
2014/11/28,6.14,6.1492,6.14,6.1432
2014/12/1,6.1432,6.152,6.1432,6.152
2014/12/2,6.1474,6.1512,6.1465,6.1495
2014/12/3,6.1505,6.1528,6.1471,6.1502
2014/12/4,6.151,6.1556,6.1492,6.1546
2014/12/5,6.1526,6.1539,6.1497,6.1502
2014/12/8,6.1508,6.173,6.1478,6.173
2014/12/9,6.1725,6.2061,6.1709,6.1878
2014/12/10,6.1885,6.198,6.1675,6.1766
2014/12/11,6.1724,6.1901,6.1691,6.1886
2014/12/12,6.189,6.199,6.1816,6.1869
2014/12/15,6.1877,6.195,6.1837,6.1905
2014/12/16,6.191,6.1979,6.1892,6.1895
2014/12/17,6.1898,6.1982,6.1885,6.197
2014/12/18,6.1971,6.221,6.1971,6.2145
2014/12/19,6.2156,6.231,6.2149,6.2199
2014/12/22,6.22,6.228,6.2157,6.2216
2014/12/23,6.222,6.228,6.2206,6.2258
2014/12/24,6.227,6.2314,6.2153,6.2153
2014/12/25,6.215,6.2165,6.1917,6.197
2014/12/26,6.2148,6.228,6.197,6.2148
2014/12/29,6.1869,6.2286,6.1869,6.2217
2014/12/30,6.1869,6.234,6.1869,6.2015
2014/12/31,6.2023,6.2065,6.1869,6.2015
2015/1/1,6.2057,6.2078,6.2015,6.2015
2015/1/2,6.2287,6.2305,6.2015,6.2045
2015/1/5,6.1869,6.2247,6.1869,6.22
2015/1/6,6.2209,6.2209,6.2078,6.2125
2015/1/7,6.22,6.22,6.1869,6.2125
2015/1/8,6.209,6.2215,6.209,6.2143
2015/1/9,6.1869,6.2149,6.1869,6.2085
2015/1/12,6.2091,6.2091,6.1967,6.2027
2015/1/13,6.2035,6.2088,6.197,6.197
2015/1/14,6.1978,6.209,6.1943,6.1955
2015/1/15,6.1955,6.2088,6.187,6.187
2015/1/16,6.187,6.2123,6.187,6.2065
2015/1/19,6.2073,6.2237,6.2065,6.219
2015/1/20,6.2195,6.2195,6.2073,6.2135
2015/1/21,6.2135,6.2194,6.2073,6.2112
2015/1/22,6.2112,6.2118,6.2072,6.2085
2015/1/23,6.2085,6.2291,6.2073,6.2278
2015/1/26,6.2073,6.2572,6.2073,6.2535
2015/1/27,6.2543,6.2543,6.243,6.243
2015/1/28,6.243,6.2483,6.2073,6.2475
2015/1/29,6.2475,6.2507,6.2073,6.2463
2015/1/30,6.2463,6.2513,6.2073,6.2495
2015/2/2,6.2073,6.2606,6.2073,6.2594
2015/2/3,6.2594,6.26,6.254,6.2572
2015/2/4,6.2581,6.2581,6.2464,6.2472
2015/2/5,6.2073,6.2551,6.2073,6.2515
2015/2/6,6.2521,6.2524,6.2386,6.2435
2015/2/9,6.244,6.2505,6.2415,6.2467
2015/2/10,6.2073,6.2471,6.2073,6.2405
2015/2/11,6.2073,6.244,6.2073,6.2422
2015/2/12,6.243,6.2476,6.2422,6.244
2015/2/13,6.2448,6.2448,6.239,6.2399
2015/2/16,6.2073,6.2496,6.2073,6.2482
2015/2/17,6.2073,6.2554,6.2073,6.2545
2015/2/18,6.2542,6.2586,6.2539,6.2545
2015/2/19,6.2521,6.2581,6.2518,6.2545
2015/2/20,6.2527,6.2582,6.2527,6.2545
2015/2/23,6.2073,6.2596,6.2073,6.2545
2015/2/24,6.2073,6.258,6.2073,6.2545
2015/2/25,6.2073,6.2603,6.2073,6.259
2015/2/26,6.2595,6.2608,6.2566,6.2584
2015/2/27,6.2073,6.27,6.2073,6.2584
2015/3/2,6.2584,6.274,6.2584,6.2725
2015/3/3,6.276,6.276,6.274,6.2744
2015/3/4,6.272,6.2728,6.2704,6.2706
2015/3/5,6.271,6.2722,6.2677,6.2687
2015/3/6,6.266,6.266,6.2625,6.2625
2015/3/9,6.2676,6.2677,6.2638,6.264
2015/3/10,6.2643,6.2643,6.2611,6.262
2015/3/11,6.2634,6.264,6.2613,6.2623
2015/3/12,6.2629,6.2636,6.2617,6.2624
2015/3/13,6.2592,6.2595,6.2573,6.2595
2015/3/16,6.2622,6.2626,6.2614,6.2625
2015/3/17,6.26,6.26,6.2493,6.2495
2015/3/18,6.2465,6.247,6.2287,6.2294
2015/3/19,6.2111,6.2131,6.1896,6.196
2015/3/20,6.196,6.221,6.1818,6.2052
2015/3/23,6.2014,6.2189,6.1991,6.214
2015/3/24,6.2146,6.2146,6.1996,6.2051
2015/3/25,6.2063,6.2168,6.203,6.2121
2015/3/26,6.2121,6.2165,6.2089,6.2108
2015/3/27,6.2108,6.2185,6.2104,6.215
2015/3/30,6.213,6.214,6.2042,6.207
2015/3/31,6.207,6.2075,6.1961,6.1995
2015/4/1,6.1996,6.1996,6.1934,6.1985
2015/4/2,6.1985,6.1985,6.194,6.197
2015/4/3,6.197,6.197,6.1889,6.1935
2015/4/7,6.1911,6.1982,6.1904,6.196
2015/4/8,6.196,6.2065,6.196,6.2025
2015/4/9,6.2025,6.2061,6.2022,6.2055
2015/4/10,6.21,6.2129,6.2075,6.2085
2015/4/13,6.2095,6.2168,6.2082,6.2167
2015/4/14,6.2138,6.215,6.2102,6.2115
2015/4/15,6.2115,6.2115,6.2032,6.2052
2015/4/16,6.2052,6.2052,6.1936,6.1962
2015/4/17,6.1962,6.1981,6.189,6.1978
2015/4/20,6.198,6.2045,6.1975,6.201
2015/4/21,6.2018,6.2031,6.1997,6.201
2015/4/22,6.201,6.202,6.194,6.194
2015/4/23,6.194,6.1992,6.194,6.197
2015/4/24,6.1946,6.199,6.1932,6.1935
2015/4/27,6.195,6.2208,6.1945,6.219
2015/4/28,6.219,6.2194,6.2025,6.204
2015/4/29,6.204,6.2061,6.198,6.1993
2015/4/30,6.1975,6.2063,6.1959,6.2028
2015/5/1,6.2028,6.2028,6.2028,6.2028
2015/5/4,6.2087,6.2097,6.2068,6.209
2015/5/5,6.21,6.21,6.2036,6.206
2015/5/6,6.206,6.206,6.1965,6.2004
2015/5/7,6.2004,6.2074,6.1985,6.2066
2015/5/8,6.2066,6.2102,6.2065,6.2094
2015/5/11,6.2095,6.2098,6.2078,6.2096
2015/5/12,6.2096,6.2096,6.2078,6.2089
2015/5/13,6.2075,6.208,6.2035,6.2046
2015/5/14,6.2007,6.2022,6.1991,6.2016
2015/5/15,6.2026,6.207,6.2025,6.2061
2015/5/18,6.2036,6.2046,6.2028,6.2043
2015/5/19,6.2043,6.2069,6.2018,6.2066
2015/5/20,6.2069,6.2069,6.2028,6.2037
2015/5/21,6.2039,6.204,6.1962,6.1968
2015/5/22,6.1942,6.1995,6.1926,6.1974
2015/5/25,6.1991,6.2025,6.199,6.202
2015/5/26,6.2035,6.2069,6.2027,6.2039
2015/5/27,6.205,6.206,6.2012,6.2013
2015/5/28,6.2012,6.2026,6.1963,6.2012
2015/5/29,6.2007,6.2026,6.1974,6.1983
2015/6/1,6.1985,6.2006,6.1949,6.1995
2015/6/2,6.2003,6.2009,6.1969,6.1982
2015/6/3,6.1947,6.1984,6.1945,6.1978
2015/6/4,6.1973,6.204,6.1969,6.2011
2015/6/5,6.202,6.2096,6.2014,6.2034
2015/6/8,6.2065,6.208,6.2038,6.2056
2015/6/9,6.206,6.2062,6.2043,6.2057
2015/6/10,6.206,6.2069,6.2044,6.2058
2015/6/11,6.2059,6.2078,6.2052,6.2066
2015/6/12,6.2067,6.2085,6.206,6.2083
2015/6/15,6.2082,6.2097,6.2071,6.209
2015/6/16,6.2081,6.2087,6.2072,6.2085
2015/6/17,6.208,6.2096,6.2061,6.2096
2015/6/18,6.2072,6.2098,6.2071,6.2078
2015/6/19,6.2078,6.2161,6.2063,6.2095
2015/6/22,6.2095,6.2095,6.2095,6.2095
2015/6/23,6.2095,6.2096,6.206,6.2068
2015/6/24,6.2074,6.2093,6.2066,6.2071
2015/6/25,6.2075,6.2094,6.2075,6.2094
2015/6/26,6.2107,6.2107,6.2078,6.209
2015/6/29,6.2091,6.2125,6.2087,6.2088
2015/6/30,6.2088,6.2088,6.2008,6.201
2015/7/1,6.2025,6.2038,6.2004,6.2014
2015/7/2,6.203,6.2065,6.2025,6.2047
2015/7/3,6.2034,6.2064,6.2034,6.2057
2015/7/6,6.2062,6.2095,6.2057,6.2091
2015/7/7,6.2089,6.2102,6.2085,6.21
2015/7/8,6.21,6.2119,6.2084,6.2089
2015/7/9,6.209,6.2091,6.2068,6.2088
2015/7/10,6.208,6.2095,6.2077,6.2092
2015/7/13,6.2089,6.21,6.208,6.2084
2015/7/14,6.2084,6.2092,6.2082,6.2089
2015/7/15,6.209,6.2094,6.2084,6.2092
2015/7/16,6.2093,6.2099,6.2092,6.2095
2015/7/17,6.2092,6.21,6.2091,6.2095
2015/7/20,6.2093,6.2102,6.2088,6.2097
2015/7/21,6.2097,6.2102,6.2093,6.2096
2015/7/22,6.2086,6.2095,6.2085,6.2094
2015/7/23,6.2094,6.2101,6.2092,6.2095
2015/7/24,6.2095,6.2103,6.2088,6.2096
2015/7/27,6.2096,6.2098,6.2088,6.2095
2015/7/28,6.2096,6.2096,6.2092,6.2094
2015/7/29,6.2094,6.2096,6.2085,6.209
2015/7/30,6.2095,6.21,6.2094,6.2096
2015/7/31,6.2097,6.2099,6.2095,6.2097
2015/8/3,6.2095,6.2098,6.2095,6.2097
2015/8/4,6.2096,6.2099,6.2091,6.2096
2015/8/5,6.2097,6.2109,6.2093,6.2096
2015/8/6,6.2094,6.2105,6.2094,6.2097
2015/8/7,6.2096,6.2098,6.2095,6.2097
2015/8/10,6.2096,6.21,6.2094,6.2096
2015/8/11,6.3101,6.3286,6.2856,6.3248
2015/8/12,6.426,6.4491,6.3788,6.387
2015/8/13,6.387,6.4445,6.3865,6.3988
2015/8/14,6.3988,6.4017,6.3906,6.3918
2015/8/17,6.3916,6.3972,6.3916,6.3947
2015/8/18,6.3935,6.4146,6.3874,6.3938
2015/8/19,6.3938,6.3998,6.3938,6.3958
2015/8/20,6.3959,6.4007,6.3845,6.389
2015/8/21,6.3885,6.4013,6.3877,6.3888
2015/8/24,6.3883,6.4048,6.3883,6.4044
2015/8/25,6.4047,6.4172,6.4047,6.4129
2015/8/26,6.4129,6.4269,6.406,6.411
2015/8/27,6.411,6.415,6.4019,6.4053
2015/8/28,6.4053,6.4053,6.385,6.3885
2015/8/31,6.3894,6.3894,6.3758,6.3764
2015/9/1,6.3763,6.3763,6.3638,6.3645
2015/9/2,6.3644,6.3663,6.3557,6.3559
2015/9/3,6.3559,6.3559,6.3559,6.3559
2015/9/7,6.356,6.369,6.356,6.3659
2015/9/8,6.3678,6.3688,6.3621,6.3672
2015/9/9,6.364,6.3786,6.3635,6.3778
2015/9/10,6.378,6.3869,6.3699,6.3772
2015/9/11,6.3667,6.3765,6.3646,6.375
2015/9/14,6.3745,6.376,6.3672,6.3679
2015/9/15,6.3673,6.3715,6.3659,6.37
2015/9/16,6.3726,6.3736,6.3693,6.3709
2015/9/17,6.3705,6.3705,6.3651,6.366
2015/9/18,6.366,6.366,6.3603,6.3643
2015/9/21,6.3642,6.3696,6.3642,6.3691
2015/9/22,6.3715,6.3763,6.3715,6.376
2015/9/23,6.3758,6.3847,6.3758,6.3837
2015/9/24,6.3815,6.3834,6.377,6.3833
2015/9/25,6.3825,6.3825,6.3736,6.3741
2015/9/28,6.3725,6.3725,6.3674,6.3688
2015/9/29,6.3689,6.3689,6.3611,6.3636
2015/9/30,6.3636,6.3637,6.3539,6.3571
2015/10/1,6.356,6.356,6.356,6.356
2015/10/2,6.356,6.356,6.356,6.356
2015/10/5,6.356,6.356,6.356,6.356
2015/10/8,6.3565,6.3565,6.3493,6.3535
2015/10/9,6.3505,6.3524,6.3444,6.3453
2015/10/12,6.3364,6.3366,6.319,6.323
2015/10/13,6.324,6.3429,6.3232,6.3423
2015/10/14,6.3423,6.3484,6.3423,6.3477
2015/10/15,6.3483,6.3483,6.3408,6.3462
2015/10/16,6.3462,6.3594,6.3462,6.3529
2015/10/19,6.3525,6.3657,6.3525,6.3601
2015/10/20,6.3603,6.3688,6.3438,6.3484
2015/10/21,6.342,6.3502,6.342,6.3493
2015/10/22,6.3482,6.3581,6.3467,6.358
2015/10/23,6.359,6.3614,6.349,6.3491
2015/10/26,6.35,6.3567,6.3489,6.3532
2015/10/27,6.3506,6.3537,6.3462,6.3532
2015/10/28,6.3539,6.36,6.3539,6.3592
2015/10/29,6.3592,6.3606,6.353,6.3567
2015/10/30,6.3567,6.3567,6.318,6.3181
2015/11/2,6.3181,6.3464,6.3181,6.3374
2015/11/3,6.3351,6.3422,6.3336,6.3361
2015/11/4,6.3363,6.3421,6.3325,6.3359
2015/11/5,6.3359,6.3469,6.3359,6.3461
2015/11/6,6.3471,6.353,6.3454,6.3528
2015/11/9,6.3528,6.3636,6.3528,6.3619
2015/11/10,6.3634,6.3634,6.3584,6.3603
2015/11/11,6.3603,6.3672,6.3601,6.367
2015/11/12,6.367,6.3694,6.3625,6.369
2015/11/13,6.369,6.3766,6.365,6.3735
2015/11/16,6.3735,6.3809,6.366,6.37
2015/11/17,6.37,6.3786,6.37,6.37
2015/11/18,6.3796,6.3872,6.37,6.3834
2015/11/19,6.3895,6.3895,6.377,6.3825
2015/11/20,6.3818,6.3853,6.3788,6.3835
2015/11/23,6.3835,6.3901,6.3835,6.389
2015/11/24,6.389,6.3895,6.3857,6.3882
2015/11/25,6.3882,6.3893,6.3865,6.3875
2015/11/26,6.3875,6.3897,6.3875,6.3875
2015/11/27,6.3875,6.3948,6.3875,6.3875
2015/11/30,6.3875,6.3983,6.3875,6.398
2015/12/1,6.398,6.3987,6.3973,6.3985
2015/12/2,6.3985,6.3987,6.3955,6.3987
2015/12/3,6.3987,6.4032,6.396,6.397
2015/12/4,6.392,6.4039,6.3845,6.4005
2015/12/7,6.4005,6.4113,6.4005,6.408
2015/12/8,6.4088,6.426,6.4075,6.4162
2015/12/9,6.419,6.432,6.4135,6.4162
2015/12/10,6.4275,6.4437,6.4162,6.4363
2015/12/11,6.4415,6.4583,6.4353,6.4538
2015/12/14,6.4538,6.4853,6.4538,6.4588
2015/12/15,6.4685,6.4799,6.4554,6.46
2015/12/16,6.4613,6.4772,6.46,6.4722
2015/12/17,6.4722,6.493,6.4722,6.4822
2015/12/18,6.4822,6.4961,6.478,6.48
2015/12/21,6.48,6.4905,6.4793,6.4793
2015/12/22,6.4863,6.4874,6.474,6.4778
2015/12/23,6.4778,6.4819,6.4763,6.4763
2015/12/24,6.4805,6.4822,6.475,6.4758
2015/12/25,6.4763,6.4763,6.4758,6.4758
2015/12/28,6.4782,6.4923,6.4758,6.487
2015/12/29,6.487,6.4986,6.4832,6.4832
2015/12/30,6.4951,6.5019,6.4832,6.4895
2015/12/31,6.5015,6.5046,6.4895,6.4895
2016/1/1,6.4895,6.4895,6.4895,6.4895
2016/1/4,6.4993,6.5384,6.4895,6.5338
2016/1/5,6.531,6.5394,6.515,6.5219
2016/1/6,6.5219,6.5735,6.5219,6.5545
2016/1/7,6.5545,6.6042,6.5545,6.5998
2016/1/8,6.5912,6.6015,6.5778,6.592
2016/1/11,6.5953,6.5994,6.569,6.572
2016/1/12,6.572,6.5809,6.56,6.5765
2016/1/13,6.5765,6.5784,6.5613,6.574
2016/1/14,6.574,6.5915,6.565,6.5897
2016/1/15,6.5897,6.5897,6.574,6.5835
2016/1/18,6.5835,6.5861,6.5673,6.578
2016/1/19,6.578,6.5794,6.559,6.577
2016/1/20,6.5591,6.5799,6.5575,6.5788
2016/1/21,6.5788,6.5799,6.558,6.5792
2016/1/22,6.5792,6.5795,6.557,6.578
2016/1/25,6.5613,6.5795,6.56,6.579
2016/1/26,6.579,6.5818,6.5545,6.5813
2016/1/27,6.5813,6.5813,6.553,6.5775
2016/1/28,6.5775,6.5781,6.5568,6.576
2016/1/29,6.576,6.5787,6.5512,6.575
2016/2/1,6.575,6.5791,6.553,6.5782
2016/2/2,6.5782,6.5908,6.5485,6.5794
2016/2/3,6.5794,6.5799,6.5518,6.5773
2016/2/4,6.5773,6.578,6.5415,6.5738
2016/2/5,6.5403,6.5738,6.5403,6.57
2016/2/8,6.57,6.571,6.57,6.571
2016/2/9,6.571,6.5714,6.571,6.571
2016/2/10,6.571,6.571,6.5573,6.571
2016/2/11,6.571,6.571,6.571,6.571
2016/2/12,6.55,6.5743,6.5478,6.571
2016/2/15,6.5138,6.5458,6.4878,6.4943
2016/2/16,6.4943,6.5155,6.4943,6.513
2016/2/17,6.513,6.5278,6.512,6.5265
2016/2/18,6.5265,6.5265,6.5145,6.516
2016/2/19,6.5205,6.5215,6.516,6.5204
2016/2/22,6.5208,6.521,6.5147,6.521
2016/2/23,6.518,6.5289,6.5178,6.5265
2016/2/24,6.5265,6.537,6.5265,6.5354
2016/2/25,6.5354,6.5385,6.526,6.5315
2016/2/26,6.531,6.54,6.531,6.5369
2016/2/29,6.536,6.5525,6.536,6.551
2016/3/1,6.551,6.551,6.5378,6.548
2016/3/2,6.5373,6.552,6.5373,6.5508
2016/3/3,6.5508,6.558,6.5322,6.536
2016/3/4,6.5315,6.5374,6.504,6.5175
2016/3/7,6.512,6.5191,6.512,6.515
2016/3/8,6.5075,6.515,6.5028,6.5043
2016/3/9,6.5043,6.5149,6.5043,6.5127
2016/3/10,6.5127,6.522,6.5069,6.5102
2016/3/11,6.5102,6.5105,6.488,6.494
2016/3/14,6.4913,6.4985,6.4906,6.4945
2016/3/15,6.4953,6.5134,6.4945,6.513
2016/3/16,6.5085,6.5225,6.5078,6.5188
2016/3/17,6.5188,6.5195,6.474,6.4785
2016/3/18,6.4785,6.4801,6.4578,6.4682
2016/3/21,6.4705,6.4862,6.4682,6.4812
2016/3/22,6.4812,6.4968,6.4812,6.488
2016/3/23,6.4908,6.5071,6.488,6.5035
2016/3/24,6.505,6.5155,6.5009,6.511
2016/3/25,6.5124,6.5195,6.511,6.511
2016/3/28,6.5178,6.5208,6.505,6.505
2016/3/29,6.5153,6.5153,6.505,6.508
2016/3/30,6.5063,6.5065,6.4648,6.4648
2016/3/31,6.465,6.4765,6.451,6.4538
2016/4/1,6.461,6.481,6.4538,6.4775
2016/4/4,6.4633,6.4776,6.458,6.4776
2016/4/5,6.4625,6.4776,6.4625,6.476
2016/4/6,6.4705,6.4868,6.4705,6.486
2016/4/7,6.4748,6.486,6.4617,6.47
2016/4/8,6.4757,6.4797,6.459,6.4735
2016/4/11,6.4785,6.4785,6.4557,6.458
2016/4/12,6.458,6.4651,6.4578,6.4605
2016/4/13,6.461,6.475,6.4587,6.4715
2016/4/14,6.4635,6.4882,6.4635,6.478
2016/4/15,6.4885,6.4885,6.47,6.4728
2016/4/18,6.4808,6.4814,6.4728,6.477
2016/4/19,6.477,6.4788,6.4669,6.468
2016/4/20,6.462,6.4672,6.4558,6.4672
2016/4/21,6.4735,6.48,6.473,6.474
2016/4/22,6.474,6.5004,6.474,6.5004
2016/4/25,6.495,6.508,6.4898,6.49
2016/4/26,6.49,6.5023,6.488,6.4905
2016/4/27,6.488,6.494,6.4835,6.494
2016/4/28,6.4938,6.4963,6.4693,6.4735
2016/4/29,6.4688,6.4868,6.4588,6.4738
2016/5/2,6.4675,6.4953,6.4648,6.4738
2016/5/3,6.4613,6.49,6.4532,6.4832
2016/5/4,6.4653,6.504,6.4653,6.497
2016/5/5,6.4953,6.5092,6.4953,6.5032
2016/5/6,6.5015,6.5078,6.4947,6.4968
2016/5/9,6.4968,6.5155,6.4968,6.514
2016/5/10,6.5155,6.5255,6.5069,6.515
2016/5/11,6.52,6.52,6.491,6.491
2016/5/12,6.504,6.5168,6.491,6.515
2016/5/13,6.514,6.529,6.5135,6.5285
2016/5/16,6.5255,6.5295,6.5172,6.5184
2016/5/17,6.5233,6.526,6.5135,6.517
2016/5/18,6.5203,6.537,6.517,6.5369
2016/5/19,6.5369,6.5475,6.5342,6.545
2016/5/20,6.544,6.5505,6.5381,6.5478
2016/5/23,6.5415,6.5535,6.5385,6.5533
2016/5/24,6.5455,6.5566,6.5455,6.5552
2016/5/25,6.5518,6.5629,6.5409,6.5538
2016/5/26,6.5554,6.561,6.5475,6.556
2016/5/27,6.5493,6.563,6.5485,6.5607
2016/5/30,6.5553,6.5825,6.5553,6.5607
2016/5/31,6.5765,6.5853,6.5607,6.5775
2016/6/1,6.575,6.5928,6.5748,6.5748
2016/6/2,6.5748,6.5822,6.5685,6.5815
2016/6/3,6.5708,6.5865,6.5499,6.5638
2016/6/6,6.5618,6.5854,6.5495,6.5644
2016/6/7,6.5558,6.5729,6.5558,6.571
2016/6/8,6.5605,6.5715,6.5578,6.569
2016/6/9,6.5535,6.569,6.5535,6.559
2016/6/10,6.559,6.5658,6.5572,6.559
2016/6/13,6.5705,6.587,6.5572,6.5822
2016/6/14,6.5801,6.5955,6.578,6.593
2016/6/15,6.5838,6.594,6.5678,6.5785
2016/6/16,6.5785,6.591,6.5695,6.586
2016/6/17,6.586,6.591,6.5765,6.5893
2016/6/20,6.5823,6.5893,6.5688,6.5768
2016/6/21,6.5768,6.5899,6.565,6.589
2016/6/22,6.589,6.589,6.572,6.575
2016/6/23,6.574,6.5821,6.5665,6.574
2016/6/24,6.5723,6.6206,6.5723,6.615
2016/6/27,6.611,6.6587,6.611,6.648
2016/6/28,6.648,6.6548,6.6403,6.645
2016/6/29,6.6413,6.6524,6.632,6.634
2016/6/30,6.634,6.6522,6.634,6.6459
2016/7/1,6.6454,6.658,6.6454,6.6575
2016/7/4,6.6597,6.6599,6.6545,6.6547
2016/7/5,6.6573,6.678,6.6547,6.6714
2016/7/6,6.677,6.6947,6.677,6.69
2016/7/7,6.6785,6.69,6.6739,6.679
2016/7/8,6.6778,6.689,6.6778,6.6873
2016/7/11,6.6873,6.6917,6.6803,6.6877
2016/7/12,6.6917,6.6945,6.6818,6.6876
2016/7/13,6.686,6.6924,6.6768,6.6855
2016/7/14,6.6855,6.688,6.68,6.68
2016/7/15,6.6808,6.688,6.6788,6.681
2016/7/18,6.681,6.7017,6.681,6.6984
2016/7/19,6.7017,6.7017,6.689,6.694
2016/7/20,6.6975,6.6975,6.6708,6.676
2016/7/21,6.6748,6.6853,6.6693,6.6754
2016/7/22,6.6754,6.6876,6.668,6.6876
2016/7/25,6.6715,6.6876,6.6715,6.6798
2016/7/26,6.6783,6.6805,6.6659,6.669
2016/7/27,6.669,6.6729,6.6667,6.6699
2016/7/28,6.668,6.67,6.653,6.6552
2016/7/29,6.6538,6.6555,6.6287,6.637
2016/8/1,6.6345,6.6423,6.6283,6.6423
2016/8/2,6.6423,6.6489,6.6247,6.6247
2016/8/3,6.6283,6.6342,6.6195,6.6342
2016/8/4,6.6342,6.644,6.6302,6.6394
2016/8/5,6.6394,6.6564,6.6378,6.653
2016/8/8,6.653,6.6638,6.647,6.6605
2016/8/9,6.659,6.6635,6.6526,6.653
2016/8/10,6.653,6.6566,6.6261,6.6345
2016/8/11,6.6313,6.6431,6.625,6.639
2016/8/12,6.6385,6.6461,6.631,6.6324
2016/8/15,6.6337,6.648,6.6324,6.6362
2016/8/16,6.6369,6.6397,6.6147,6.6253
2016/8/17,6.624,6.635,6.6165,6.6328
2016/8/18,6.6328,6.6331,6.6176,6.6299
2016/8/19,6.6253,6.6535,6.6235,6.6515
2016/8/22,6.6515,6.6653,6.6473,6.6482
2016/8/23,6.6473,6.658,6.6376,6.6384
